Date,Open,High,Low,Close,Volume
2021-05-05,238.47140072187236,238.89269679330795,235.36915621416165,235.99151611328125,21901300
2021-05-06,235.97239302807878,239.23742339669937,234.28722313302063,239.11294555664062,26491100
2021-05-07,241.43001956995911,243.4886226435184,240.4916876508421,241.7268524169922,27032900
2021-05-10,240.2044660000965,241.02790440002454,236.61389413007436,236.6713409423828,29299900
2021-05-11,234.1531345029987,236.11598314057656,232.2573168782993,235.76170349121094,33641600
2021-05-12,231.87435509010888,233.9904053250569,227.9486717264203,228.83912658691406,36684400
2021-05-13,231.5200657402829,235.1585146453804,231.15621646675106,232.69776916503906,29624300
2021-05-14,235.13930632135117,238.58624558220583,235.05313612709563,237.60003662109375,23901100
2021-05-17,236.0681130601291,236.10640606144966,233.16693242516902,234.75634765625,24970200
2021-05-18,235.8000023827749,235.93404979350285,232.57326570799052,232.74562072753906,20168000
2021-05-19,229.6650298465588,233.42703939757578,228.98365334584912,233.32147216796875,25739800
2021-05-20,234.12761065425127,237.95679107071055,234.0316351278429,236.54603576660156,21800700
2021-05-21,237.59212984793598,238.3214941013183,234.87618630622384,235.28884887695312,21863100
2021-05-24,237.80323117996468,241.0374189124444,237.53451728413617,240.6727294921875,21411500
2021-05-25,241.62286264574047,242.56336139082663,240.71115363257866,241.5748748779297,17704300
2021-05-26,241.29653187433004,242.74568324908876,240.64394515378893,241.3541259765625,17771600
2021-05-27,241.04701456893127,241.34451819821592,239.20439869133438,239.26197814941406,24426200
2021-05-28,240.88387210484515,241.92034629984425,239.501906511513,239.6170654296875,18270200
2021-06-01,241.1045951554449,241.1621746137941,237.0067008356278,237.428955078125,23213300
2021-06-02,238.1295578675878,239.22361157042198,235.9318441224372,237.3330078125,19406700
2021-06-03,235.33684170241455,236.41169739236216,233.20631371426092,235.80709838867188,25307700
2021-06-04,237.77443238686539,241.50765170138789,237.53450822875004,240.68231201171875,25281100
2021-06-07,239.90498716685534,243.84934135732763,239.74184047817525,243.58062744140625,23079200
2021-06-08,244.87620533819828,245.69195336357788,242.33300038153834,242.39059448242188,22455000
2021-06-09,243.58064130243469,245.23132096206123,243.00483201146952,243.3695068359375,17937600
2021-06-10,244.0412580022731,247.08349466686664,243.44625075720447,246.8723602294922,24563600
2021-06-11,247.5921468031884,248.0719951619915,246.26776064687272,247.49620056152344,18999700
2021-06-14,247.50578718025523,249.4731830999678,246.45011489255833,249.4156036376953,19150500
2021-06-15,249.30041102216592,249.51154547597605,247.29464835477967,247.94723510742188,18038900
2021-06-16,248.94532119918156,250.07775629014873,244.16603567438125,247.00674438476562,27220000
2021-06-17,245.74953511426614,251.20060521072745,245.69195565665422,250.38485717773438,27565500
2021-06-18,249.1660721590066,251.72844608322075,248.3215343320705,248.97412109375,37202200
2021-06-21,249.34842044965174,252.8992809067008,247.52500245412696,252.045166015625,26696100
2021-06-22,252.13153511680653,255.07781121256852,251.8244251231669,254.80909729003906,24694100
2021-06-23,255.26970285306749,256.0758445254743,253.77257842036667,254.57872009277344,19518700
2021-06-24,255.43289021487416,257.05478006360823,254.77069711508946,255.9415283203125,21446900
2021-06-25,255.5000755623851,256.4789557010309,254.0893201724312,254.3388214111328,25611100
2021-06-28,255.46167788886962,258.06244785704735,255.1929639728323,257.88970947265625,19590000
2021-06-29,258.03363852255484,260.70159408895256,257.1795237173201,260.461669921875,19937800
2021-06-30,259.7803139253489,260.42329434263524,258.7342479891088,259.9818420410156,21656500
2021-07-01,258.7438697576123,260.88400440971776,258.7342927041009,260.6536865234375,16725300
2021-07-02,261.82442575900615,266.7956469721209,261.51731582698903,266.4597473144531,26458000
2021-07-06,266.8245350807856,268.1105254467081,263.2448550043804,266.4694519042969,31565600
2021-07-07,268.1393110275168,269.3773282430186,265.9799929781562,268.64794921875,23260000
2021-07-08,265.74001367275713,267.49627505663517,263.791830519067,266.23907470703125,24618600
2021-07-09,264.6076006127589,266.8436812511514,264.2237277535544,266.7381286621094,23916700
2021-07-12,267.9089660643457,268.4943670627255,265.432931883586,266.14312744140625,18931700
2021-07-13,266.33500707591065,271.4502066850758,266.21027111145844,269.65557861328125,26120100
2021-07-14,270.97034639354206,272.2275466221714,269.2428749057434,271.1239013671875,23113700
2021-07-15,270.634489804362,271.12394453030225,268.5519349217963,269.7035827636719,22604200
2021-07-16,270.7017436102099,272.6499273759891,268.19691917556315,269.4349365234375,26186800
2021-07-19,267.6882744273962,269.0702404361909,263.38885065570423,265.8456726074219,32935600
2021-07-20,266.82448300692533,269.6459937608424,265.12583032349374,268.0625,26259700
2021-07-21,267.6594129528652,270.173813707087,266.11431527092736,270.05865478515625,24364300
2021-07-22,272.40034572584136,274.87637995751953,271.99728945681113,274.607666015625,23384100
2021-07-23,275.78801102778897,278.30241146815854,274.9530796603886,277.9953308105469,22768100
2021-07-26,277.3523869804331,278.0145801435692,275.0875164942922,277.4003601074219,23176100
2021-07-27,277.76502450299625,277.9089731585834,271.54620828066527,274.99151611328125,33604100
2021-07-28,277.3426748633672,278.4559262885802,272.39063753919015,274.684326171875,33566900
2021-07-29,274.7035639775205,276.9876467259065,274.5500089966287,274.9530944824219,18168300
2021-07-30,273.67677665869513,275.1067156613807,272.46754919796103,273.42724609375,20944800
2021-08-02,274.8187321390319,275.2122112993794,272.3043314785068,273.3408203125,16267400
2021-08-03,273.91659864421985,275.6536470342406,272.55381667429816,275.5480651855469,17879000
2021-08-04,274.68438727940855,275.99916705627766,273.1776564498441,274.96270751953125,16191300
2021-08-05,275.317704605834,277.9568696740838,274.56914259434393,277.8512878417969,13900200
2021-08-06,276.8820984514025,277.83218879233317,276.02795434835366,277.7937927246094,16589300
2021-08-09,278.0721635231256,279.79960614575214,276.2103492828426,276.7093811035156,16117600
2021-08-10,277.16040859309794,277.5922838439448,273.70552373680465,274.8955383300781,18616600
2021-08-11,275.6345110192113,277.0260831007816,274.3389144756151,275.385009765625,13955900
2021-08-12,275.0778712144452,278.2832546943312,274.7995509694879,278.12969970703125,14561300
2021-08-13,277.81300703201526,281.0951532950036,277.64023937005385,281.04718017578125,18249000
2021-08-16,281.37344781790824,282.9377579581513,278.33119671669976,282.72662353515625,22507600
2021-08-17,280.60571955216835,281.6037829881996,279.34848998709674,281.26788330078125,20075300
2021-08-18,280.80642126360254,283.47948483534077,279.1044871600753,279.54681396484375,21813000
2021-08-19,277.5852791245708,286.0275472712108,277.5372141574895,285.3544616699219,29850500
2021-08-20,288.191023550766,294.07560799546314,286.59487330209095,292.65252685546875,40817600
2021-08-23,291.5852240575287,293.65251656215764,290.2390821482606,292.9313659667969,22830200
2021-08-24,293.2870454973741,293.892816520206,290.3832238228718,290.9793701171875,18175800
2021-08-25,292.59471346387596,292.8735664724447,288.86398709784237,290.392822265625,20006100
2021-08-26,289.4121138382239,290.7967251675743,287.4506055747187,287.585205078125,17666100
2021-08-27,287.48898771577944,289.29667599402853,285.41207114143054,288.19091796875,22605700
2021-08-30,289.53705863519326,292.5178193402861,289.4793689535972,291.91204833984375,16348100
2021-08-31,292.71018783230056,292.78709763966935,289.9024956924805,290.26788330078125,26285300
2021-09-01,291.2198217734967,293.45058787896966,289.8929000496603,290.2198181152344,18983800
2021-09-02,290.5756073825475,291.69096108011354,288.6332897832502,289.56597900390625,16285600
2021-09-03,289.41214289266503,290.96022807123313,288.71024177108217,289.556396484375,14747900
2021-09-07,289.4313599194175,289.5082697285104,286.7294517158089,288.6332702636719,17180400
2021-09-08,288.2487177517358,289.0467782166798,286.0275761245904,288.66217041015625,15046800
2021-09-09,289.2486932805111,290.5179253274323,285.57562599791714,285.8160095214844,19927000
2021-09-10,286.9410140892641,288.38331521441347,284.01794225939454,284.3352355957031,19633400
2021-09-13,286.1044051321014,287.0563436631931,282.76788126792405,285.5659484863281,23652900
2021-09-14,288.0371373862397,289.79676112846977,286.6333058908585,288.25830078125,21853400
2021-09-15,291.5948576961373,293.5756157110724,290.2102461632535,293.0948486328125,28356300
2021-09-16,292.0755692493566,293.5659351711585,289.19096732817496,293.4794006347656,19550800
2021-09-17,292.4697261505993,292.787019368745,288.00819558001365,288.3351135253906,41372500
2021-09-20,284.9313439067863,287.2294241436648,278.3833000222743,282.97943115234375,38278700
2021-09-21,284.316015013533,286.09485893371766,282.7583344959058,283.4602355957031,22364100
2021-09-22,285.3160036325235,288.6717480113228,283.18139690958066,287.0948181152344,26626300
2021-09-23,287.3544589280449,289.32559200827507,286.08522692976766,288.0371398925781,18604600
2021-09-24,286.7582613035244,288.26784720291187,285.50824964587054,287.8351745605469,14999000
2021-09-27,284.74874621384953,285.0660395820949,281.67182509968364,282.8545227050781,23571700
2021-09-28,278.6525686782069,279.59488265396965,271.87376505360436,272.6141357421875,43186200
2021-09-29,274.1333463335849,275.73909166392633,272.1237438163445,273.0756530761719,26353700
2021-09-30,274.71981454324316,276.7582615099041,270.7871448115844,271.07562255859375,32343600
2021-10-01,271.26797413672585,278.8256468235506,270.4699138080857,277.9794921875,30086300
2021-10-04,276.3448682644361,276.6814110362589,269.4699059701531,272.2198791503906,31350700
2021-10-05,273.12371126636924,279.22945781834716,273.12371126636924,277.6525573730469,24993000
2021-10-06,274.78720381326485,282.33525208926756,274.5276001795463,281.8352355957031,28002600
2021-10-07,283.82562463617745,285.229485530052,282.6141116407885,283.5083312988281,20430500
2021-10-08,284.82562830246127,285.229485530052,282.46026266569163,283.5083312988281,17685700
2021-10-11,281.6525327868535,286.5082674148435,281.4890591068928,282.9121398925781,19298600
2021-10-12,283.97950161218665,284.07566089906516,281.1045237997955,281.6141357421875,17974100
2021-10-13,283.5659677751689,285.8447984376841,282.20057671725624,284.912109375,23416300
2021-10-14,287.7005622674281,291.60438772035315,286.37364073387175,291.1044006347656,27262900
2021-10-15,290.71014559366176,292.7389973101157,288.96014691464524,292.5082092285156,25384800
2021-10-18,291.8928498378823,296.3543518258326,291.0466953202489,295.4697570800781,22729300
2021-10-19,296.48909767899323,297.40253762821436,295.40255926016323,296.37371826171875,17682100
2021-10-20,297.3159240470741,297.787095667317,294.3351627369978,295.5851745605469,16537100
2021-10-21,295.3544316768825,299.0563143524255,294.5755620879851,298.80633544921875,16918100
2021-10-22,298.4601455444869,299.1236063471209,295.96015129406624,297.2678527832031,17449300
2021-10-25,297.4602563768454,297.49872596759155,294.6718125935965,296.277587890625,17554500
2021-10-26,299.03705370094167,300.3831953408259,296.7293781263278,298.1812744140625,28107300
2021-10-27,303.8447410132644,313.55624018654,303.8447410132644,310.73895263671875,52588700
2021-10-28,311.854316213441,312.37355280117015,308.9985589964651,311.8735656738281,26297900
2021-10-29,311.6620413582326,319.2293097590361,311.4408779594298,318.8639221191406,34766000
2021-11-01,318.61388266615893,318.73888677742633,313.81583753903345,316.700439453125,27073200
2021-11-02,317.60429349098206,320.62352433879016,317.30622029819705,320.3158264160156,26487100
